tx,latency_cycles,op,spi_mode,stretch,sclk_cycles,bus_gap,payload_bits,cpha,noise,frame_err,word_len,cpol,rx,throughput_bps,protocol
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.44565217391304346,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.44565217391304346,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.6086956521739131,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.6086956521739131,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.7934782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,1.0,1.0,8.0,0.0,0.7934782608695652,39988.0,UART
0.13043478260869565,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.13043478260869565,39988.0,UART
0.42391304347826086,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.42391304347826086,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.8804347826086957,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.8804347826086957,39988.0,UART
0.29347826086956524,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.29347826086956524,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.6304347826086957,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.6304347826086957,39988.0,UART
0.15217391304347827,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.15217391304347827,39988.0,UART
1.0,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,39988.0,UART
0.5978260869565217,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5978260869565217,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.9130434782608695,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.9130434782608695,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.532608695652174,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.532608695652174,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.5434782608695652,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.5434782608695652,39988.0,UART
0.9021739130434783,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.9021739130434783,39988.0,UART
0.782608695652174,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.782608695652174,39988.0,UART
0.7391304347826086,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.7391304347826086,39988.0,UART
0.9347826086956522,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.9347826086956522,39988.0,UART
0.41304347826086957,451.0,1,1.0,0.0,16.0,25.0,8.0,0.0,0.0,0.0,8.0,0.0,0.41304347826086957,39988.0,UART
